ex_time
11
14
13
20
19
21
11
13
16
17
22
13
18
13
15
23
16
13
86
12
13
12
43
15
12
14
16
31
14
12
27
12
27
13
12
13
19
16
12
13
15
12
12
15
13
16
13
12
14
12
13
13
19
16
12
17
12
14
13
13
12
15
19
20
14
14
13
12
13
12
13
14
18
12
272
13
14
17
58
12
15
13
11
12
25
27
13
13
12
21
12
13
21
16
17
13
12
45
23
21
17
14
14
13
65
12
11
22
17
19
12
13
17
32
13
14
17
13
15
13
12
12
12
14
12
12
17
13
12
12
14
31
12
15
19
12
15
21
13
12
210
14
12
12
17
11
14
11
13
12
25
16
12
14
13
12
24
18
21
12
13
11
13
15
13
13
12
12
14
13
17
15
13
19
12
13
13
16
12
13
11
15
15
22
26
16
14
30
16
19
36
13
23
11
12
14
12
13
22
14
12
21
13
14
15
12
12
13
12
679
12
12
13
12
13
12
12
12
16
12
14
12
12
12
13
13
15
12
17
12
12
13
23
15
15
13
16
13
15
13
30
12
12
12
12
12
16
11
12
12
13
11
18
13
16
13
11
11
13
11
12
14
13
12
15
12
14
13
12
13
12
12
20
22
12
14
36
15
13
13
15
68
14
16
18
15
27
20
12
63
13
22
15
12
26
11
12
14
12
11
11
26
26
12
11
13
11
12
11
23
12
12
12
13
12
16
12
12
14
12
12
13
14
19
16
15
18
19
16
25
94
21
20
19
18
14
15
16
23
19
30
11
12
13
12
13
14
17
12
15
12
11
14
15
13
14
14
17
15
13
12
14
13
14
16
14
13
14
14
14
24
12
21
12
13
28
14
11
13
11
11
82
13
13
13
11
12
23
13
11
14
14
12
13
12
13
15
16
17
16
13
12
12
26
12
12
13
11
12
12
13
14
11
13
24
12
12
12
11
14
12
13
12
14
13
12
12
11
13
12
11
12
12
13
11
12
12
11
13
13
220
18
12
20
11
15
13
10
524
12
12
12
39
11
22
18
16
12
12
21
11
14
11
13
13
16
15
216
32
11
12
12
12
14
11
47
12
16
15
13
13
12
14
14
11
12
13
13
15
11
15
13
11
11
22
12
62
11
13
12
12
11
12
12
11
16
11
16
12
12
13
11
14
12
12
13
225
14
12
14
15
11
11
12
13
12
12
14
13
19
11
12
26
15
13
12
12
12
12
16
15
13
12
11
13
12
38
11
11
11
13
11
19
13
12
11
12
13
13
14
12
22
13
14
13
21
12
12
16
12
12
12
14
269
12
11
11
12
12
15
12
12
12
12
12
16
12
13
12
12
13
11
13
11
11
12
12
12
17
13
11
15
11
18
11
11
13
16
12
17
12
12
14
13
11
12
37
15
13
16
13
13
12
13
12
15
15
12
12
12
16
26
12
12
11
18
12
16
11
16
12
12
13
13
12
25
17
12
12
22
20
13
12
12
12
13
13
12
11
16
12
14
12
12
12
13
14
11
12
15
11
11
12
15
12
16
13
12
12
12
13
11
13
13
12
12
18
13
13
11
11
12
18
12
13
13
12
13
12
12
12
12
12
12
11
12
13
207
12
12
16
12
11
12
18
12
11
12
11
12
12
21
12
13
12
12
11
12
16
14
11
11
12
12
12
15
12
11
13
11
11
12
13
12
14
12
15
12
11
12
13
12
15
12
11
12
11
11
11
11
13
11
15
12
11
11
30
11
13
13
12
11
11
12
13
13
11
14
13
12
11
12
14
11
217
12
18
21
15
11
54
14
16
11
11
32
14
12
84
14
12
15
17
14
12
15
11
13
18
20
17
11
11
11
12
11
12
14
13
11
12
15
12
12
12
12
12
11
11
15
11
12
18
17
12
12
11
38
19
12
26
14
43
11
18
11
20
14
12
12
14
16
15
17
12
18
18
14
13
13
14
12
12
16
16
11
12
28
11
31
12
13
12
18
12
12
12
12
12
14
12
13
19
12
13
13
13
13
11
20
16
12
12
12
13
23
15
20
13
13
13
14
22
12
17
20
15
17
15
98
19
12
12
11
15
16
13
16
13
17
13
14
12
13
12
12
12
12
12
18
11
12
16
18
17
11
12
11
13
14
38
12
11
12
16
13
13
12
13
11
15
80
11
12
12
13
12
20
14
11
13
12
17
11
13
12
20
18
36
12
17
15
12
22
13
12
18
16
11
13
12
11
11
15
14
12
12
16
12
12
16
11
14
252
16
12
12
16
12
11
13
12
15
13
24
11
16
14
15
13
20
11
11
12
19
13
14
11
15
14
12
13
12
13
13
12
34
12
14
13
17
14
12
11
12
25
12
12
11
12
13
12
11
13
15
12
12
12
16
13
15
11
13
16
12
12
14
12
15
15
15
15
12
16
12
13
13
14
16
29
11
12
12
11
11
12
11
17
12
11
12
11
11
12
12
13
14
13
12
13
11
12
17
12
12
11
11
14
12
32
165
27
19
22
19
65
27
27
16
18
17
28
20
17
15
12
12
208
732
21
12
18
13
21
18
12
12
48
12
14
12
12
12
12
12
12
12
11
12
15
13
13
15
14
12
15
11
12
18
11
45
12
11
11
16
24
23
16
26
11
12
12
12
13
12
13
13
12
12
11
12
12
12
16
15
12
11
11
11
15
12
11
11
11
11
11
12
11
13
11
11
15
18
11
16
12
13
27
16
11
12
13
16
12
11
14
13
11
12
12
12
12
14
13
12
15
11
13
12
12
12
12
12
12
12
12
22
12
11
14
11
13
14
28
17
25
25
12
17
12
15
18
12
11
12
11
22
15
13
15
12
19
11
12
12
12
70
11
11
12
13
13
11
96
11
12
12
11
14
10
13
15
23
35
12
12
12
13
13
11
19
11
11
247
20
17
20
43
24
12
11
14
15
13
16
13
29
11
11
15
15
11
11
12
12
14
12
12
13
17
15
12
11
12
13
13
12
11
12
12
12
14
13
12
14
12
11
12
11
12
12
11
14
16
12
12
11
12
13
12
17
14
12
13
12
13
12
1885
16
13
13
11
12
25
14
12
12
12
12
11
13
15
12
13
12
12
13
12
12
12
12
12
14
11
14
13
20
12
461
14
12
19
11
13
17
16
12
12
12
16
77
44
13
12
14
12
11
12
11
11
11
12
12
11
15
13
37
11
54
12
13
12
13
14
12
12
12
11
14
12
12
13
14
25
12
13
12
14
120
12
11
12
12
12
12
12
11
12
14
12
12
13
13
20
14
16
13
19
11
12
29
17
18
11
219
14
11
12
33
11
13
518
13
11
13
12
11
12
12
11
12
20
12
11
12
12
12
13
12
18
12
12
11
13
13
12
14
12
17
12
11
236
13
12
11
11
16
14
17
14
12
12
12
18
11
14
12
12
11
218
12
12
25
13
12
20
13
12
11
12
12
13
11
12
11
24
12
12
14
12
12
12
15
11
11
11
16
14
21
12
13
13
12
15
12
11
11
11
12
11
11
12
12
12
12
17
11
11
16
14
12
195
12
11
14
11
11
11
12
12
19
11
29
11
12
12
11
15
14
23
12
11
30
12
13
11
11
12
11
14
13
12
11
11
11
12
12
17
13
13
12
13
12
12
15
12
13
11
11
12
14
12
15
12
12
14
11
13
12
13
15
12
17
11
12
12
12
11
11
12
15
11
12
12
12
11
11
15
11
14
14
12
12
12
11
14
12
13
18
12
27
12
12
40
15
12
11
13
11
12
11
14
16
12
12
12
11
11
11
12
12
11
12
11
19
11
258
12
11
12
11
15
12
11
11
12
12
12
12
12
12
12
11
11
20
16
11
11
15
11
12
26
12
12
11
14
12
12
220
16
13
15
11
13
15
11
15
11
12
15
17
12
14
12
12
19
17
17
14
16
12
12
12
11
11
11
11
27
11
12
11
11
11
11
12
11
12
12
47
13
11
13
14
13
11
11
12
13
13
15
12
1800
13
12
20
230
14
17
13
20
21
24
15
98
33
17
13
49
13
14
14
16
14
17
13
13
14
22
12
20
16
13
14
16
15
17
19
24
22
46
21
17
16
31
15
10
17
39
17
13
56
19
11
18
18
15
38
21
23
14
21
17
13
21
20
17
20
21
23
13
15
230
196
40
25
25
8
335
38
20
25
17
18
24
59301 
42
476
25
245
59
32
16
15
14
15
18
21
14
15
18
15
18
15
17
17
19
24
13
13
16
15
15
14
27
16
14
15
16
16
16
16
22
20
14
15
13
13
15
12
14
14
14
16
17
16
12
16
18
21
17
12
13
14
14
24
13
13
13
608
18
13
17
14
13
13
16
14
15
202
20
14
15
14
13
15
15
14
18
16
18
15
15
12
27
68
18
22
15
14
15
13
61
14
13
14
12
16
12
18
41904
12
13
12
13
14
17
12
13
14
12
12
14
12
12
12
12
13
13
11
26
13
15
12
11
16
19
12
23
13
19
16
12
17
13
20
15
13
13
41200
12
14
12
12
12
11
15
12
11
13
15
19
12
13
12
20
15
16
18
12
19
12
12
13
22
12
12
22
12
20
12
15
12
15
12
13
13
14
14
13
12
13
12
12
20
540
12
17
12
12
13
15
12
12
12
15
19
12
12
14
13
13
12
17
12
12
12
12
12
12
23
15
14
17
12
21
12
18
12
14
16
12
14
693
12
48
12
13
12
12
13
12
13
26
13
13
11
15
12
15
14
17
13
17
12
13
12
57
34
13
12
31
33
12
19
13
12
14
12
11
12
23
11
17
22
12
432
11
22
11
24
11
11
11
14
12
18
15
13
12
11
17
12
12
12
13
12
19
12
12
13
14
12
12
12
12
12
11
12
13
14
11
16
12
12
42
14
14
19
14
12
13
13
13
14
13
12
12
16
13
13
17
12
15
13
15
14
25
18
23
13
674
14
12
56
12
16
19
12
12
12
17
18
25
14
16
13
15
12
205
11
12
13
11
15
16
18
12
19
11
12
27
14
13
14
12
12
12
16
22
17
12
12
12
12
12
12
12
12
12
12
14
12
12
54938
25
14
11
31
12
16
12
13
18
12
12
13
26
12
13
12
20
12
12
15
18
21
33
11
12
13
17
13
12
20
15
12
12
12
15
12
12
13
12
12
11
11
14
56
15
26
31
14
13
27
13
31
14
237
11
33
12
13
14
17
15
13
13
12
12
13
13
13
12
13
13
17
14
13
13
15
12
31
14
13
18
12
13
19
14
12
15
12
12
14
33
13
15
16
30
12
12
13
12
12
13
12
4117
14
18
14
13
17
14
16
15
15
489
20
18
17
29
14
15
12
16
14
21
17
13
11
13
419
13
21
24
11
18
14
12
19
12
16
18
12
12
15
12
14
13
22
21
14
17
18
21
18
16
15
13
12
12
27
14
13
12
13
13
44
17
13
12
16
14
14
14
12
17
15
12
34
12
12
13
13
12
17
12
15
12
14
15
12
16
12
15
13
15
12
11
12
20
12
12
15
13
11
16
16
14
18
13
13
15
12
14
12
12
13
12
11
18
13
14
12
16
11
17
59
16
13
13
13
12
12
13
11
14
15
13
21
14
13
14
12
12
12
12
13
12
11
15
14
12
13
18
12
14
18
15
12
12
13
17
53
18
11
12
11
26
221
15
12
13
13
16
12
15
13
12
13
12
12
11
21
19
13
12
12
13
12
15
15
12
16
14
18
13
41
12
19
23
13
12
12
13
14
16
22
12
14
34
15
13
14
13
13
14
12
14
14
12
13
19
15
19
14
17
17
12
12
16
13
12
18
15
25
18
17
13
13
12
16
17
17
17
13
15
17
13
12
15
15
13
14
16
12
12
11
21
13
15
13
258
12
12
12
675
42
40
94
26
21
41
16
15
18
12
13
20
25
17
13
21
27
19
16
13
49
13
13
13
13
13
13
244
28
13
13
12
12
12
16
12
31
12
16
153
12
13
13
12
13
47691
18
13
12
13
13
12
12
13
13
16
16
12
13
18
13
11
24
288
12
14
31
12
14
12
12
12
12
17
16
12
14
12
12
13
11
11
11
14
11
13
12
28
15
14
12
13
11
16
13
12
17
12
12
23
18
12
12
11
12
12
34
12
13
12
27
11
12
14
13
28
22
12
12
15
12
12
13
13
14
12
11
23
16
12
12
12
12
12
13
13
12
14
12
12
13
12
12
12
12
13
15
12
11
16
29
57
12
16
13
12
12
16
12
13
13
32
13
12
12
14
12
12
12
15
15
13
19
12
12
15
12
11
42633
13
12
11
21
13
4384
53
13
12
11
21
13
12
13
12
12
20
11
13
