@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_y_record.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute pcs10 numeric
@attribute pcs11 numeric
@attribute pcs12 numeric
@attribute pcs13 numeric
@attribute pcs14 numeric
@attribute pcs15 numeric
@attribute pcs16 numeric
@attribute pcs17 numeric
@attribute pcs18 numeric
@attribute pcs19 numeric
@attribute pcs20 numeric
@attribute pcs21 numeric
@attribute pcs22 numeric
@attribute pcs23 numeric
@attribute pcs24 numeric
@attribute result numeric

@data
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,6
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,13
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.248398,-0.217596,-0.348953,-0.006174,-0.288067,-0.225145,0.029433,0.015296,-0.248398,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.292088,-0.301227,-0.187147,0.03794,-0.248398,-0.057397,-0.064417,0.015296,-0.318621,0.131949,6
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,9
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,3
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.248398,-0.217596,-0.348953,-0.006174,-0.288067,-0.225145,0.029433,0.015296,-0.248398,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.292088,-0.301227,-0.187147,0.03794,-0.248398,-0.057397,-0.064417,0.015296,-0.318621,0.131949,2
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,12
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,5
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.248398,-0.217596,-0.348953,-0.006174,-0.288067,-0.225145,0.029433,0.015296,-0.248398,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.292088,-0.301227,-0.187147,0.03794,-0.248398,-0.057397,-0.064417,0.015296,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,9
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.248398,-0.217596,-0.348953,-0.006174,-0.288067,-0.225145,0.029433,0.015296,-0.248398,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.292088,-0.301227,-0.187147,0.03794,-0.248398,-0.057397,-0.064417,0.015296,-0.318621,0.131949,2
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,2
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,3
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,7
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,5
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,6
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,4
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,4
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,12
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,2
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,2
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,6
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,5
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,2
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,7
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.238887,-0.252212,-0.348953,-0.314871,-0.227974,-0.124144,0.029433,-0.086155,-0.238887,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.231912,-0.301227,-0.187147,0.03794,-0.238887,0.071083,0.063989,-0.086155,-0.318621,0.131949,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.248398,-0.217596,-0.348953,-0.006174,-0.288067,-0.225145,0.029433,0.015296,-0.248398,-0.208178,-0.42853,-0.301227,-0.106474,-0.182791,-0.106474,-0.292088,-0.301227,-0.187147,0.03794,-0.248398,-0.057397,-0.064417,0.015296,-0.318621,0.131949,2
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.249769,0.015296,-0.228762,-0.563591,-0.52725,-0.551612,0.048513,-0.227203,0.048513,0.02083,-0.551612,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.339102,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.084077,-0.532112,4.315582,0.024415,4.319873,-0.435904,0.015296,-0.228762,-0.468814,-0.52725,-0.44033,0.048513,-0.227203,0.048513,0.02083,-0.44033,-0.031656,-0.425587,-0.228762,-0.166111,-0.173067,0.015296,-0.460177,-0.216978,1
