pcs0,pcs1,pcs2,pcs3,pcs4
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.2222222222222222,0.3333333333333333,0.25,0.125,0.2
0.15384615384615385,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.18181818181818182
0.15384615384615385,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.18181818181818182
0.15384615384615385,0.2,0.18181818181818182,0.14285714285714285,0.16666666666666666
0.15384615384615385,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.18181818181818182
0.15384615384615385,0.2,0.18181818181818182,0.14285714285714285,0.16666666666666666
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.2,0.15384615384615385,0.13333333333333333,0.18181818181818182
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.2,0.15384615384615385,0.13333333333333333,0.18181818181818182
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.2,0.15384615384615385,0.13333333333333333,0.18181818181818182
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.16666666666666666,0.18181818181818182,0.10526315789473684,0.2
0.15384615384615385,0.2,0.15384615384615385,0.13333333333333333,0.18181818181818182
